year,quarter,energy_source,consumption_mwh,cost_inr_lakhs,location,renewable,facility_type,tariff_inr_per_kwh,contract_id,supplier,peak_demand_kw,load_factor_pct,meter_id
2017,Q4,Solar (rooftop+OPEN),623.582,25.53,Indore Distribution,Yes,Distribution,3.9,TAT-2017-1923,Tata Power Solar PPA,592.9,54.1,MTR-211656
2017,Q4,Wind PPA,257.847,10.88,Indore Distribution,Yes,Distribution,4.4,REN-2017-2892,ReNew Power PPA-2031,207.7,63.9,MTR-378100
2017,Q4,Biomass,140.061,8.24,Indore Distribution,Yes,Distribution,5.5,PEL-2017-7816,Pellet Plant — local,94.2,78.9,MTR-788022
2017,Q4,Green Hydrogen Pilot,50.229,9.22,Indore Distribution,Yes,Distribution,18.0,L&T-2017-2176,L&T Hydrogen Pilot,54.6,61.9,MTR-529853
2017,Q4,Grid Electricity,3895.212,281.68,Pune R&D Center,No,R&D,7.2,DIS-2017-2025,DISCOM HT-Cat-A,4465.7,62.6,MTR-232127
2017,Q4,Diesel Generators,368.963,37.79,Pune R&D Center,No,R&D,9.5,ON--2017-7352,On-site fuel,376.0,76.7,MTR-942931
2017,Q4,Natural Gas,1526.811,89.2,Pune R&D Center,No,R&D,5.8,GAI-2017-5706,GAIL APM,1615.2,61.9,MTR-923582
2017,Q4,Coal,445.697,17.87,Pune R&D Center,No,R&D,4.2,COA-2017-9389,Coal India e-auction,456.9,49.2,MTR-968682
2017,Q4,Furnace Oil,331.015,20.98,Pune R&D Center,No,R&D,6.1,IOC-2017-6257,IOCL bulk supply,223.7,84.9,MTR-827632
2017,Q4,Solar (rooftop+OPEN),1150.195,48.42,Pune R&D Center,Yes,R&D,3.9,TAT-2017-5181,Tata Power Solar PPA,1365.5,65.4,MTR-401097
2017,Q4,Wind PPA,395.259,18.07,Pune R&D Center,Yes,R&D,4.4,REN-2017-7996,ReNew Power PPA-2031,430.4,59.7,MTR-567541
2017,Q4,Biomass,218.905,12.26,Pune R&D Center,Yes,R&D,5.5,PEL-2017-1696,Pellet Plant — local,199.8,66.3,MTR-903127
2017,Q4,Green Hydrogen Pilot,75.612,13.04,Pune R&D Center,Yes,R&D,18.0,L&T-2017-3897,L&T Hydrogen Pilot,85.8,51.2,MTR-079256
2017,Q4,Grid Electricity,2902.248,214.5,Bengaluru Tech Park,No,R&D,7.2,DIS-2017-9471,DISCOM HT-Cat-A,3305.9,66.1,MTR-025667
2017,Q4,Diesel Generators,388.325,35.41,Bengaluru Tech Park,No,R&D,9.5,ON--2017-9034,On-site fuel,395.8,49.9,MTR-022131
2017,Q4,Natural Gas,1446.141,81.1,Bengaluru Tech Park,No,R&D,5.8,GAI-2017-4024,GAIL APM,1087.5,74.9,MTR-881133
2017,Q4,Coal,385.225,15.62,Bengaluru Tech Park,No,R&D,4.2,COA-2017-5720,Coal India e-auction,461.5,53.0,MTR-281326
2017,Q4,Furnace Oil,283.092,18.52,Bengaluru Tech Park,No,R&D,6.1,IOC-2017-4575,IOCL bulk supply,233.6,53.2,MTR-870081
2017,Q4,Solar (rooftop+OPEN),813.863,33.49,Bengaluru Tech Park,Yes,R&D,3.9,TAT-2017-6863,Tata Power Solar PPA,597.4,54.5,MTR-713439
2017,Q4,Wind PPA,337.884,15.89,Bengaluru Tech Park,Yes,R&D,4.4,REN-2017-9678,ReNew Power PPA-2031,365.8,65.2,MTR-525092
2017,Q4,Biomass,227.594,12.81,Bengaluru Tech Park,Yes,R&D,5.5,PEL-2017-5602,Pellet Plant — local,259.5,71.6,MTR-945576
2017,Q4,Green Hydrogen Pilot,78.555,13.96,Bengaluru Tech Park,Yes,R&D,18.0,L&T-2017-6610,L&T Hydrogen Pilot,89.3,82.9,MTR-958108
2017,Q4,Grid Electricity,2907.795,210.69,Surat Polymer Lab,No,R&D,7.2,DIS-2017-8828,DISCOM HT-Cat-A,2896.3,67.6,MTR-857490
2017,Q4,Diesel Generators,331.26,32.66,Surat Polymer Lab,No,R&D,9.5,ON--2017-9508,On-site fuel,215.2,57.8,MTR-733234
2017,Q4,Natural Gas,916.213,51.44,Surat Polymer Lab,No,R&D,5.8,GAI-2017-5725,GAIL APM,1070.5,82.4,MTR-049310
2017,Q4,Coal,310.887,13.14,Surat Polymer Lab,No,R&D,4.2,COA-2017-5246,Coal India e-auction,227.2,67.2,MTR-157044
2017,Q4,Furnace Oil,203.969,12.1,Surat Polymer Lab,No,R&D,6.1,IOC-2017-4724,IOCL bulk supply,242.2,77.9,MTR-701905
2017,Q4,Solar (rooftop+OPEN),783.89,30.86,Surat Polymer Lab,Yes,R&D,3.9,TAT-2017-9454,Tata Power Solar PPA,639.3,53.3,MTR-353767
2017,Q4,Wind PPA,317.448,13.97,Surat Polymer Lab,Yes,R&D,4.4,REN-2017-4464,ReNew Power PPA-2031,298.7,62.5,MTR-108625
2017,Q4,Biomass,171.937,10.05,Surat Polymer Lab,Yes,R&D,5.5,PEL-2017-8540,Pellet Plant — local,193.5,60.9,MTR-492793
2017,Q4,Green Hydrogen Pilot,59.199,10.23,Surat Polymer Lab,Yes,R&D,18.0,L&T-2017-7084,L&T Hydrogen Pilot,41.2,83.3,MTR-055509
2017,Q4,Grid Electricity,2181.59,167.24,Hyderabad Catalysis Lab,No,R&D,7.2,DIS-2017-8369,DISCOM HT-Cat-A,2499.1,60.7,MTR-966801
2017,Q4,Diesel Generators,263.207,25.74,Hyderabad Catalysis Lab,No,R&D,9.5,ON--2017-7742,On-site fuel,291.8,66.1,MTR-963265
2017,Q4,Natural Gas,1000.35,61.77,Hyderabad Catalysis Lab,No,R&D,5.8,GAI-2017-4816,GAIL APM,1189.3,68.2,MTR-982614
2017,Q4,Coal,325.025,14.62,Hyderabad Catalysis Lab,No,R&D,4.2,COA-2017-5705,Coal India e-auction,248.9,69.5,MTR-683384
2017,Q4,Furnace Oil,175.184,10.17,Hyderabad Catalysis Lab,No,R&D,6.1,IOC-2017-4137,IOCL bulk supply,207.9,65.5,MTR-221337
2017,Q4,Solar (rooftop+OPEN),717.747,27.2,Hyderabad Catalysis Lab,Yes,R&D,3.9,TAT-2017-9913,Tata Power Solar PPA,828.9,53.1,MTR-686395
2017,Q4,Wind PPA,286.428,12.31,Hyderabad Catalysis Lab,Yes,R&D,4.4,REN-2017-7226,ReNew Power PPA-2031,266.5,65.4,MTR-898250
2017,Q4,Biomass,156.148,8.49,Hyderabad Catalysis Lab,Yes,R&D,5.5,PEL-2017-8999,Pellet Plant — local,161.6,75.4,MTR-532956
2017,Q4,Green Hydrogen Pilot,50.234,9.69,Hyderabad Catalysis Lab,Yes,R&D,18.0,L&T-2017-6625,L&T Hydrogen Pilot,50.7,77.4,MTR-784919
2017,Q4,Grid Electricity,2372.404,169.45,Chennai Office,No,Office,7.2,DIS-2017-9459,DISCOM HT-Cat-A,2735.0,66.8,MTR-158846
2017,Q4,Diesel Generators,266.767,24.55,Chennai Office,No,Office,9.5,ON--2017-8779,On-site fuel,246.5,75.2,MTR-639511
2017,Q4,Natural Gas,836.528,49.55,Chennai Office,No,Office,5.8,GAI-2017-4012,GAIL APM,913.5,73.0,MTR-006441
2017,Q4,Coal,316.642,13.06,Chennai Office,No,Office,4.2,COA-2017-2083,Coal India e-auction,313.8,76.3,MTR-707210
2017,Q4,Furnace Oil,222.069,13.71,Chennai Office,No,Office,6.1,IOC-2017-4563,IOCL bulk supply,200.9,48.6,MTR-314431
2017,Q4,Solar (rooftop+OPEN),628.539,23.56,Chennai Office,Yes,Office,3.9,TAT-2017-6875,Tata Power Solar PPA,444.7,81.5,MTR-662569
2017,Q4,Wind PPA,282.207,12.57,Chennai Office,Yes,Office,4.4,REN-2017-2865,ReNew Power PPA-2031,333.7,82.6,MTR-972879
2017,Q4,Biomass,130.304,7.45,Chennai Office,Yes,Office,5.5,PEL-2017-7789,Pellet Plant — local,94.8,85.0,MTR-562957
2017,Q4,Green Hydrogen Pilot,48.808,8.41,Chennai Office,Yes,Office,18.0,L&T-2017-2203,L&T Hydrogen Pilot,41.6,83.8,MTR-340728
2017,Q4,Grid Electricity,2360.34,165.21,Delhi Sales Hub,No,Office,7.2,DIS-2017-5895,DISCOM HT-Cat-A,1559.4,55.5,MTR-965422
2017,Q4,Diesel Generators,243.164,22.44,Delhi Sales Hub,No,Office,9.5,ON--2017-1216,On-site fuel,291.8,72.6,MTR-961886
2017,Q4,Natural Gas,965.008,59.68,Delhi Sales Hub,No,Office,5.8,GAI-2017-2342,GAIL APM,843.4,65.7,MTR-981235
2017,Q4,Coal,324.906,13.71,Delhi Sales Hub,No,Office,4.2,COA-2017-9646,Coal India e-auction,351.9,48.8,MTR-970413
2017,Q4,Furnace Oil,195.636,11.52,Delhi Sales Hub,No,Office,6.1,IOC-2017-6000,IOCL bulk supply,202.9,68.2,MTR-888535
2017,Q4,Solar (rooftop+OPEN),551.669,22.65,Delhi Sales Hub,Yes,Office,3.9,TAT-2017-5438,Tata Power Solar PPA,563.8,50.4,MTR-731893
2017,Q4,Wind PPA,254.974,11.53,Delhi Sales Hub,Yes,Office,4.4,REN-2017-1428,ReNew Power PPA-2031,177.5,77.3,MTR-854218
2017,Q4,Biomass,137.725,7.89,Delhi Sales Hub,Yes,Office,5.5,PEL-2017-6352,Pellet Plant — local,161.5,79.6,MTR-264141
2017,Q4,Green Hydrogen Pilot,51.758,9.62,Delhi Sales Hub,Yes,Office,18.0,L&T-2017-3640,L&T Hydrogen Pilot,53.1,57.8,MTR-018353
2017,Q4,Grid Electricity,1723.495,126.45,Ahmedabad Office,No,Office,7.2,DIS-2017-9070,DISCOM HT-Cat-A,1439.2,59.2,MTR-510140
2017,Q4,Diesel Generators,179.752,18.44,Ahmedabad Office,No,Office,9.5,ON--2017-7041,On-site fuel,156.1,64.7,MTR-364202
2017,Q4,Natural Gas,620.239,35.22,Ahmedabad Office,No,Office,5.8,GAI-2017-5483,GAIL APM,428.7,52.2,MTR-344853
2017,Q4,Coal,258.87,10.79,Ahmedabad Office,No,Office,4.2,COA-2017-7179,Coal India e-auction,240.5,62.5,MTR-626110
2017,Q4,Furnace Oil,182.758,11.5,Ahmedabad Office,No,Office,6.1,IOC-2017-2663,IOCL bulk supply,181.9,82.5,MTR-355559
2017,Q4,Solar (rooftop+OPEN),531.372,20.64,Ahmedabad Office,Yes,Office,3.9,TAT-2017-2387,Tata Power Solar PPA,462.4,70.5,MTR-743669
2017,Q4,Wind PPA,177.434,8.34,Ahmedabad Office,Yes,Office,4.4,REN-2017-6525,ReNew Power PPA-2031,194.6,49.9,MTR-762278
2017,Q4,Biomass,104.887,6.08,Ahmedabad Office,Yes,Office,5.5,PEL-2017-1473,Pellet Plant — local,68.3,61.1,MTR-590230
2017,Q4,Green Hydrogen Pilot,34.894,6.21,Ahmedabad Office,Yes,Office,18.0,L&T-2017-9465,L&T Hydrogen Pilot,31.6,74.7,MTR-727645
2017,Q4,Grid Electricity,1613.183,118.35,Kochi Sales Office,No,Office,7.2,DIS-2017-3178,DISCOM HT-Cat-A,1285.6,54.7,MTR-789605
2017,Q4,Diesel Generators,171.532,16.25,Kochi Sales Office,No,Office,9.5,ON--2017-3933,On-site fuel,138.7,81.8,MTR-786069
2017,Q4,Natural Gas,511.714,29.87,Kochi Sales Office,No,Office,5.8,GAI-2017-6450,GAIL APM,362.6,52.2,MTR-152999
2017,Q4,Coal,211.493,9.57,Kochi Sales Office,No,Office,4.2,COA-2017-6929,Coal India e-auction,198.5,70.6,MTR-895790
2017,Q4,Furnace Oil,129.47,7.73,Kochi Sales Office,No,Office,6.1,IOC-2017-5771,IOCL bulk supply,142.5,82.3,MTR-416782
2017,Q4,Solar (rooftop+OPEN),367.631,14.12,Kochi Sales Office,Yes,Office,3.9,TAT-2017-2721,Tata Power Solar PPA,255.2,83.0,MTR-473989
2017,Q4,Wind PPA,168.25,7.79,Kochi Sales Office,Yes,Office,4.4,REN-2017-3289,ReNew Power PPA-2031,200.8,73.6,MTR-161460
2017,Q4,Biomass,114.523,6.8,Kochi Sales Office,Yes,Office,5.5,PEL-2017-3635,Pellet Plant — local,122.3,75.4,MTR-560041
2017,Q4,Green Hydrogen Pilot,30.359,5.6,Kochi Sales Office,Yes,Office,18.0,L&T-2017-6357,L&T Hydrogen Pilot,27.0,56.9,MTR-997325
2017,Q4,Grid Electricity,1090.544,76.86,Coimbatore Office,No,Office,7.2,DIS-2017-9875,DISCOM HT-Cat-A,981.9,48.7,MTR-480311
2017,Q4,Diesel Generators,147.997,13.91,Coimbatore Office,No,Office,9.5,ON--2017-6236,On-site fuel,113.7,67.2,MTR-334373
2017,Q4,Natural Gas,445.791,27.14,Coimbatore Office,No,Office,5.8,GAI-2017-4147,GAIL APM,505.8,84.0,MTR-967443
2017,Q4,Coal,146.29,6.25,Coimbatore Office,No,Office,4.2,COA-2017-4626,Coal India e-auction,164.5,74.6,MTR-224652
2017,Q4,Furnace Oil,96.786,5.74,Coimbatore Office,No,Office,6.1,IOC-2017-3468,IOCL bulk supply,63.2,60.5,MTR-537225
2017,Q4,Solar (rooftop+OPEN),296.455,11.52,Coimbatore Office,Yes,Office,3.9,TAT-2017-9418,Tata Power Solar PPA,264.5,68.2,MTR-713840
2017,Q4,Wind PPA,151.271,7.15,Coimbatore Office,Yes,Office,4.4,REN-2017-5720,ReNew Power PPA-2031,166.3,60.6,MTR-792107
2017,Q4,Biomass,75.112,4.25,Coimbatore Office,Yes,Office,5.5,PEL-2017-9668,Pellet Plant — local,60.0,85.0,MTR-560401
2017,Q4,Green Hydrogen Pilot,29.929,5.14,Coimbatore Office,Yes,Office,18.0,L&T-2017-8660,L&T Hydrogen Pilot,25.8,70.3,MTR-123117
2017,Q4,Grid Electricity,1040.45,79.34,Bhubaneswar Office,No,Office,7.2,DIS-2017-9978,DISCOM HT-Cat-A,685.0,75.5,MTR-682761
2017,Q4,Diesel Generators,114.696,11.33,Bhubaneswar Office,No,Office,9.5,ON--2017-8399,On-site fuel,74.4,55.5,MTR-641771
2017,Q4,Natural Gas,445.494,26.51,Bhubaneswar Office,No,Office,5.8,GAI-2017-4531,GAIL APM,386.4,54.3,MTR-224039
2017,Q4,Coal,166.848,7.39,Bhubaneswar Office,No,Office,4.2,COA-2017-8261,Coal India e-auction,198.5,51.0,MTR-382576
2017,Q4,Furnace Oil,113.841,6.85,Bhubaneswar Office,No,Office,6.1,IOC-2017-9406,IOCL bulk supply,106.5,65.8,MTR-793820
2017,Q4,Solar (rooftop+OPEN),395.883,16.55,Bhubaneswar Office,Yes,Office,3.9,TAT-2017-6228,Tata Power Solar PPA,344.3,81.8,MTR-099937
2017,Q4,Wind PPA,115.382,5.26,Bhubaneswar Office,Yes,Office,4.4,REN-2017-9043,ReNew Power PPA-2031,75.1,68.1,MTR-883092
2017,Q4,Biomass,85.247,4.65,Bhubaneswar Office,Yes,Office,5.5,PEL-2017-4967,Pellet Plant — local,71.6,67.8,MTR-473170
2017,Q4,Green Hydrogen Pilot,23.742,4.42,Bhubaneswar Office,Yes,Office,18.0,L&T-2017-2850,L&T Hydrogen Pilot,21.9,60.2,MTR-371378
2017,Q4,Grid Electricity,1285.721,96.61,Jaipur Office,No,Office,7.2,DIS-2017-5743,DISCOM HT-Cat-A,856.2,49.2,MTR-161653
2017,Q4,Diesel Generators,140.372,14.23,Jaipur Office,No,Office,9.5,ON--2017-3762,On-site fuel,152.8,55.2,MTR-307591
2017,Q4,Natural Gas,539.0,32.91,Jaipur Office,No,Office,5.8,GAI-2017-2471,GAIL APM,607.5,76.4,MTR-666449
2017,Q4,Coal,162.808,7.16,Jaipur Office,No,Office,4.2,COA-2017-3496,Coal India e-auction,111.0,72.2,MTR-976906
2017,Q4,Furnace Oil,93.621,5.86,Jaipur Office,No,Office,6.1,IOC-2017-3150,IOCL bulk supply,73.3,76.6,MTR-835856
2017,Q4,Solar (rooftop+OPEN),386.355,14.45,Jaipur Office,Yes,Office,3.9,TAT-2017-8288,Tata Power Solar PPA,452.9,60.2,MTR-392873
2017,Q4,Wind PPA,125.208,5.39,Jaipur Office,Yes,Office,4.4,REN-2017-4278,ReNew Power PPA-2031,115.4,80.3,MTR-242576
2017,Q4,Biomass,91.156,4.89,Jaipur Office,Yes,Office,5.5,PEL-2017-9202,Pellet Plant — local,66.7,68.0,MTR-239434
2017,Q4,Green Hydrogen Pilot,29.614,5.56,Jaipur Office,Yes,Office,18.0,L&T-2017-1210,L&T Hydrogen Pilot,27.9,58.0,MTR-071032
2018,Q1,Grid Electricity,2127.025,152.54,Mumbai HQ,No,Office,7.2,DIS-2018-2003,DISCOM HT-Cat-A,2538.1,53.5,MTR-027574
2018,Q1,Diesel Generators,188.138,17.98,Mumbai HQ,No,Office,9.5,ON--2018-7502,On-site fuel,153.0,74.4,MTR-017984
2018,Q1,Natural Gas,775.362,43.77,Mumbai HQ,No,Office,5.8,GAI-2018-5556,GAIL APM,835.0,67.3,MTR-001365
2018,Q1,Coal,245.262,10.12,Mumbai HQ,No,Office,4.2,COA-2018-7252,Coal India e-auction,236.3,73.1,MTR-908262
2018,Q1,Furnace Oil,161.168,9.52,Mumbai HQ,No,Office,6.1,IOC-2018-8410,IOCL bulk supply,167.8,65.9,MTR-701777
2018,Q1,Solar (rooftop+OPEN),517.771,19.78,Mumbai HQ,Yes,Office,3.9,TAT-2018-2460,Tata Power Solar PPA,519.6,69.7,MTR-794044
2018,Q1,Wind PPA,209.922,9.51,Mumbai HQ,Yes,Office,4.4,REN-2018-8018,ReNew Power PPA-2031,219.8,62.4,MTR-108497
2018,Q1,Biomass,153.177,8.63,Mumbai HQ,Yes,Office,5.5,PEL-2018-1546,Pellet Plant — local,132.0,69.9,MTR-244012
2018,Q1,Green Hydrogen Pilot,46.828,8.72,Mumbai HQ,Yes,Office,18.0,L&T-2018-5078,L&T Hydrogen Pilot,55.9,82.0,MTR-806727
2018,Q1,Grid Electricity,19737.358,1454.96,Hazira Refinery,No,Refinery,7.2,DIS-2018-7672,DISCOM HT-Cat-A,22979.4,53.9,MTR-537210
2018,Q1,Diesel Generators,2190.957,212.89,Hazira Refinery,No,Refinery,9.5,ON--2018-8439,On-site fuel,2454.9,60.8,MTR-540746
2018,Q1,Natural Gas,8637.873,477.39,Hazira Refinery,No,Refinery,5.8,GAI-2018-4119,GAIL APM,8858.1,49.2,MTR-628076
2018,Q1,Coal,2472.936,99.45,Hazira Refinery,No,Refinery,4.2,COA-2018-6402,Coal India e-auction,2273.2,68.0,MTR-370868
2018,Q1,Furnace Oil,1606.553,93.18,Hazira Refinery,No,Refinery,6.1,IOC-2018-3568,IOCL bulk supply,1302.4,82.4,MTR-692795
2018,Q1,Solar (rooftop+OPEN),5768.688,224.15,Hazira Refinery,Yes,Refinery,3.9,TAT-2018-1610,Tata Power Solar PPA,6850.7,56.9,MTR-881679
2018,Q1,Wind PPA,2306.305,106.77,Hazira Refinery,Yes,Refinery,4.4,REN-2018-3205,ReNew Power PPA-2031,2242.9,81.9,MTR-207378
2018,Q1,Biomass,1554.326,84.62,Hazira Refinery,Yes,Refinery,5.5,PEL-2018-8129,Pellet Plant — local,1836.7,80.8,MTR-617300
2018,Q1,Green Hydrogen Pilot,508.008,96.78,Hazira Refinery,Yes,Refinery,18.0,L&T-2018-5928,L&T Hydrogen Pilot,538.0,56.7,MTR-472403
2018,Q1,Grid Electricity,17065.052,1259.08,Jamnagar Polymer Plant,No,Petchem,7.2,DIS-2018-9834,DISCOM HT-Cat-A,19786.2,64.5,MTR-420008
2018,Q1,Diesel Generators,2039.712,189.76,Jamnagar Polymer Plant,No,Petchem,9.5,ON--2018-4102,On-site fuel,1703.9,70.8,MTR-378349
2018,Q1,Natural Gas,7473.365,449.88,Jamnagar Polymer Plant,No,Petchem,5.8,GAI-2018-6281,GAIL APM,7977.7,78.1,MTR-745278
2018,Q1,Coal,2172.683,92.12,Jamnagar Polymer Plant,No,Petchem,4.2,COA-2018-4240,Coal India e-auction,1565.6,63.8,MTR-703425
2018,Q1,Furnace Oil,1533.36,94.77,Jamnagar Polymer Plant,No,Petchem,6.1,IOC-2018-5602,IOCL bulk supply,1053.0,77.5,MTR-906614
2018,Q1,Solar (rooftop+OPEN),5497.66,225.37,Jamnagar Polymer Plant,Yes,Petchem,3.9,TAT-2018-8448,Tata Power Solar PPA,5159.7,65.3,MTR-998881
2018,Q1,Wind PPA,2318.837,97.33,Jamnagar Polymer Plant,Yes,Petchem,4.4,REN-2018-3458,ReNew Power PPA-2031,2767.2,60.5,MTR-562243
2018,Q1,Biomass,1368.471,74.21,Jamnagar Polymer Plant,Yes,Petchem,5.5,PEL-2018-7534,Pellet Plant — local,951.5,70.0,MTR-152321
2018,Q1,Green Hydrogen Pilot,421.861,76.11,Jamnagar Polymer Plant,Yes,Petchem,18.0,L&T-2018-6526,L&T Hydrogen Pilot,502.7,76.8,MTR-601890
2018,Q1,Grid Electricity,10181.345,744.3,Vadodara Chemicals,No,Petchem,7.2,DIS-2018-8074,DISCOM HT-Cat-A,6607.6,48.7,MTR-647222
2018,Q1,Diesel Generators,1072.536,96.8,Vadodara Chemicals,No,Petchem,9.5,ON--2018-9697,On-site fuel,1121.3,83.0,MTR-394777
2018,Q1,Natural Gas,4607.208,272.57,Vadodara Chemicals,No,Petchem,5.8,GAI-2018-4930,GAIL APM,3413.3,51.2,MTR-761706
2018,Q1,Coal,1498.981,67.58,Vadodara Chemicals,No,Petchem,4.2,COA-2018-1165,Coal India e-auction,1084.0,79.0,MTR-418115
2018,Q1,Furnace Oil,834.169,52.81,Vadodara Chemicals,No,Petchem,6.1,IOC-2018-5481,IOCL bulk supply,975.5,59.4,MTR-559165
2018,Q1,Solar (rooftop+OPEN),3623.848,148.75,Vadodara Chemicals,Yes,Petchem,3.9,TAT-2018-5957,Tata Power Solar PPA,2948.1,74.5,MTR-907303
2018,Q1,Wind PPA,1319.5,57.21,Vadodara Chemicals,Yes,Petchem,4.4,REN-2018-1947,ReNew Power PPA-2031,990.6,74.4,MTR-152446
2018,Q1,Biomass,746.662,40.5,Vadodara Chemicals,Yes,Petchem,5.5,PEL-2018-6871,Pellet Plant — local,722.5,62.2,MTR-753864
2018,Q1,Green Hydrogen Pilot,279.078,53.42,Vadodara Chemicals,Yes,Petchem,18.0,L&T-2018-3121,L&T Hydrogen Pilot,193.1,62.1,MTR-606033
2018,Q1,Grid Electricity,9508.876,660.92,Paradip Plant,No,Petchem,7.2,DIS-2018-9976,DISCOM HT-Cat-A,9294.3,52.5,MTR-321824
2018,Q1,Diesel Generators,931.007,91.78,Paradip Plant,No,Petchem,9.5,ON--2018-9296,On-site fuel,946.2,78.0,MTR-951905
2018,Q1,Natural Gas,3682.189,228.27,Paradip Plant,No,Petchem,5.8,GAI-2018-4529,GAIL APM,2413.5,61.1,MTR-584976
2018,Q1,Coal,1285.429,58.25,Paradip Plant,No,Petchem,4.2,COA-2018-1566,Coal India e-auction,1352.9,58.3,MTR-692710
2018,Q1,Furnace Oil,804.968,49.38,Paradip Plant,No,Petchem,6.1,IOC-2018-9408,IOCL bulk supply,749.3,74.1,MTR-917329
2018,Q1,Solar (rooftop+OPEN),2518.095,98.57,Paradip Plant,Yes,Petchem,3.9,TAT-2018-6358,Tata Power Solar PPA,2678.3,61.4,MTR-009597
2018,Q1,Wind PPA,1012.625,45.24,Paradip Plant,Yes,Petchem,4.4,REN-2018-2348,ReNew Power PPA-2031,902.9,57.9,MTR-572958
2018,Q1,Biomass,692.434,39.76,Paradip Plant,Yes,Petchem,5.5,PEL-2018-7272,Pellet Plant — local,630.7,64.9,MTR-028460
2018,Q1,Green Hydrogen Pilot,276.872,49.81,Paradip Plant,Yes,Petchem,18.0,L&T-2018-2720,L&T Hydrogen Pilot,227.8,67.5,MTR-740649
2018,Q1,Grid Electricity,6956.731,534.84,Haldia Petchem,No,Petchem,7.2,DIS-2018-4538,DISCOM HT-Cat-A,7586.3,75.8,MTR-516973
2018,Q1,Diesel Generators,729.942,70.4,Haldia Petchem,No,Petchem,9.5,ON--2018-4967,On-site fuel,552.8,64.8,MTR-628964
2018,Q1,Natural Gas,3215.594,180.83,Haldia Petchem,No,Petchem,5.8,GAI-2018-6525,GAIL APM,3027.0,72.0,MTR-648313
2018,Q1,Coal,1037.608,43.48,Haldia Petchem,No,Petchem,4.2,COA-2018-7004,Coal India e-auction,1202.4,72.6,MTR-531508
2018,Q1,Furnace Oil,649.357,38.0,Haldia Petchem,No,Petchem,6.1,IOC-2018-5846,IOCL bulk supply,664.4,75.4,MTR-078532
2018,Q1,Solar (rooftop+OPEN),2180.299,80.95,Haldia Petchem,Yes,Petchem,3.9,TAT-2018-2796,Tata Power Solar PPA,1825.4,77.0,MTR-020697
2018,Q1,Wind PPA,906.616,38.95,Haldia Petchem,Yes,Petchem,4.4,REN-2018-5483,ReNew Power PPA-2031,632.9,60.7,MTR-316642
2018,Q1,Biomass,515.326,27.79,Haldia Petchem,Yes,Petchem,5.5,PEL-2018-1535,Pellet Plant — local,567.9,82.6,MTR-597063
2018,Q1,Green Hydrogen Pilot,196.734,34.26,Haldia Petchem,Yes,Petchem,18.0,L&T-2018-6282,L&T Hydrogen Pilot,221.2,61.5,MTR-492640
2018,Q1,Grid Electricity,7515.977,555.88,Gandhar Gas Cracker,No,Petchem,7.2,DIS-2018-2490,DISCOM HT-Cat-A,7999.2,64.1,MTR-053687
2018,Q1,Diesel Generators,689.369,63.77,Gandhar Gas Cracker,No,Petchem,9.5,ON--2018-7958,On-site fuel,700.0,86.0,MTR-531047
2018,Q1,Natural Gas,3130.494,195.35,Gandhar Gas Cracker,No,Petchem,5.8,GAI-2018-3063,GAIL APM,2623.5,62.3,MTR-853113
2018,Q1,Coal,872.331,39.16,Gandhar Gas Cracker,No,Petchem,4.2,COA-2018-2904,Coal India e-auction,630.6,57.4,MTR-790242
2018,Q1,Furnace Oil,551.16,35.78,Gandhar Gas Cracker,No,Petchem,6.1,IOC-2018-3742,IOCL bulk supply,574.2,80.9,MTR-422895
2018,Q1,Solar (rooftop+OPEN),2358.204,96.97,Gandhar Gas Cracker,Yes,Petchem,3.9,TAT-2018-7696,Tata Power Solar PPA,1718.6,48.3,MTR-771033
2018,Q1,Wind PPA,774.34,35.06,Gandhar Gas Cracker,Yes,Petchem,4.4,REN-2018-3686,ReNew Power PPA-2031,663.9,62.1,MTR-016176
2018,Q1,Biomass,511.482,27.44,Gandhar Gas Cracker,Yes,Petchem,5.5,PEL-2018-8610,Pellet Plant — local,375.4,73.6,MTR-454493
2018,Q1,Green Hydrogen Pilot,201.271,37.58,Gandhar Gas Cracker,Yes,Petchem,18.0,L&T-2018-1382,L&T Hydrogen Pilot,195.4,71.4,MTR-742303
2018,Q1,Grid Electricity,8146.056,617.33,Dahej Industrial Cluster,No,Petchem,7.2,DIS-2018-5603,DISCOM HT-Cat-A,6710.4,73.4,MTR-568151
2018,Q1,Diesel Generators,790.528,76.54,Dahej Industrial Cluster,No,Petchem,9.5,ON--2018-3902,On-site fuel,746.7,62.6,MTR-714089
2018,Q1,Natural Gas,3208.592,189.77,Dahej Industrial Cluster,No,Petchem,5.8,GAI-2018-9156,GAIL APM,3376.6,59.8,MTR-733438
2018,Q1,Coal,904.155,37.2,Dahej Industrial Cluster,No,Petchem,4.2,COA-2018-5939,Coal India e-auction,864.2,80.2,MTR-446383
2018,Q1,Furnace Oil,580.774,37.66,Dahej Industrial Cluster,No,Petchem,6.1,IOC-2018-4781,IOCL bulk supply,581.3,85.2,MTR-163657
2018,Q1,Solar (rooftop+OPEN),2292.121,93.12,Dahej Industrial Cluster,Yes,Petchem,3.9,TAT-2018-1731,Tata Power Solar PPA,2334.9,67.8,MTR-255924
